08.06.2019 16:45:49,0.00,3.18
08.06.2019 16:50:49,0.00,3.18
08.06.2019 16:55:49,0.00,3.18
08.06.2019 17:00:49,0.00,3.18
08.06.2019 17:05:49,0.00,3.18
08.06.2019 17:10:49,0.00,3.18
08.06.2019 17:15:49,0.00,3.18
